word,status,sources,author,work,language
ὑλήεντας,no_entry,,Homeric Hymns,Hymn 26 to Dionysus,greek
Φοίβου,morphology_only,wiktionary; wiktionary; wiktionary,Homeric Hymns,Hymn 27 to Artemis,greek
εὐφρήνῃ,no_entry,,Homeric Hymns,Hymn 27 to Artemis,greek
τερφθῇ,no_entry,,Homeric Hymns,Hymn 27 to Artemis,greek
ἀρτυνέουσα,no_entry,,Homeric Hymns,Hymn 27 to Artemis,greek
ὀλέκουσα,no_entry,,Homeric Hymns,Hymn 27 to Artemis,greek
Τριτογενῆ,no_entry,,Homeric Hymns,Hymn 28 to Athena,greek
πολύμητιν,no_entry,,Homeric Hymns,Hymn 28 to Athena,greek
ἀλκήεσσαν,no_entry,,Homeric Hymns,Hymn 28 to Athena,greek
ἐλελίζετ,no_entry,,Homeric Hymns,Hymn 28 to Athena,greek
πρεσβηίδα,no_entry,,Homeric Hymns,Hymn 29 to Hestia,greek
Ἀργειφόντα,no_entry,,Homeric Hymns,Hymn 29 to Hestia,greek
ἐπάρηγε,no_entry,,Homeric Hymns,Hymn 29 to Hestia,greek
ἕσπεσθε,no_entry,,Homeric Hymns,Hymn 29 to Hestia,greek
εὐνομίῃσι,no_entry,,Homeric Hymns,Hymn 30 to Earth,greek
θυμήρεʼ,no_entry,,Homeric Hymns,Hymn 30 to Earth,greek
κυδιόωσι,no_entry,,Homeric Hymns,Hymn 30 to Earth,greek
νεοθηλέι,no_entry,,Homeric Hymns,Hymn 30 to Earth,greek
παμμήτειραν,no_entry,,Homeric Hymns,Hymn 30 to Earth,greek
πρεσβίστην,no_entry,,Homeric Hymns,Hymn 30 to Earth,greek
πωτῶνται,no_entry,,Homeric Hymns,Hymn 30 to Earth,greek
ἠυθέμεθλον,no_entry,,Homeric Hymns,Hymn 30 to Earth,greek
Εὐρυφάεσσα,no_entry,,Homeric Hymns,Hymn 31 to Helios,greek
Εὐρυφάεσσαν,no_entry,,Homeric Hymns,Hymn 31 to Helios,greek
αἰγλῆεν,no_entry,,Homeric Hymns,Hymn 31 to Helios,greek
θυμήρεʼ,no_entry,,Homeric Hymns,Hymn 31 to Helios,greek
κλῄσω,no_entry,,Homeric Hymns,Hymn 31 to Helios,greek
λεπτουργές,no_entry,,Homeric Hymns,Hymn 31 to Helios,greek
πέμπῃσι,no_entry,,Homeric Hymns,Hymn 31 to Helios,greek
χρυσόζυγον,no_entry,,Homeric Hymns,Hymn 31 to Helios,greek
ἀγακλειτὴν,no_entry,,Homeric Hymns,Hymn 31 to Helios,greek
Πανδείην,no_entry,,Homeric Hymns,Hymn 32 to Selene,greek
ζευξαμένη,no_entry,,Homeric Hymns,Hymn 32 to Selene,greek
τηλαυγέα,no_entry,,Homeric Hymns,Hymn 32 to Selene,greek
ἐνδιάονται,no_entry,,Homeric Hymns,Hymn 32 to Selene,greek
ἐροέντων,no_entry,,Homeric Hymns,Hymn 32 to Selene,greek
ἑσπερίη,no_entry,,Homeric Hymns,Hymn 32 to Selene,greek
ἡδυεπεῖς,no_entry,,Homeric Hymns,Hymn 32 to Selene,greek
Λήδης,no_entry,,Homeric Hymns,Hymn 33 to the Dioscuri,greek
Ταϋγέτου,morphology_only,,Homeric Hymns,Hymn 33 to the Dioscuri,greek
Τυνδαρίδαι,no_entry,,Homeric Hymns,Hymn 33 to the Dioscuri,greek
Τυνδαρίδας,no_entry,,Homeric Hymns,Hymn 33 to the Dioscuri,greek
ξουθῇσι,no_entry,,Homeric Hymns,Hymn 33 to the Dioscuri,greek
ἀπονόσφισιν,no_entry,,Homeric Hymns,Hymn 33 to the Dioscuri,greek
ἑλικώπιδες,no_entry,,Homeric Hymns,Hymn 33 to the Dioscuri,greek
ὑποβρυχίην,no_entry,,Homeric Hymns,Hymn 33 to the Dioscuri,greek
